id	text	HS	TR	AG
15502	@MDuette I'm truly sorry. I'm sure you'll hear the 'not all men' line, which probably doesn't mean much to you or a… https://t.co/o6AJkACoMV	0	0	0
15503	"@MDuette I'm really sorry. Maybe that does not mean a lot to you, check online you will hear ""All the players I ... or https://t.co/o6AJkACoMV"	0	0	0
15504	Good morning, I have news to break to the ' not all men ' folks. I am sorry to disappoint you but men( including your MCM) are trash	0	0	0
15505	"Hello, I am ""everyone"" to break the news to People I'm sorry to disappoint you, but men (including MCM) is a waste"	0	0	0
15506	Not all men are like that, its the ones you meet.' https://t.co/Qah3YNGJ5n	0	0	0
15507	Everyone is like that, you meet. 'Https://t.co/Qah3YNGJ5n	0	0	0
15508	Until men have to be careful walking alone in broad daylight, you can sit down and stfu with this “but not all men” bs. #HimThough	0	0	0
15509	"The man is careful in terms of the whole day to sit, to walk alone and STFU until width ""But all the people."" # HimThough"	0	0	0
15510	@MarcStarvaggi thank you for liking my 'not all men' tweet btw	0	0	0
15511	"@MarcStarvaggi's Tweets taste for me BTW ""all"" audit"	0	0	0
15512	lol this literally doesn't do shit. Maybe learn how you can be better? 'Not all men' is such a fucking cop out https://t.co/SDpnhyY80R	0	0	0
15513	"Roll is literally garbage. You know you have a better way? ""Everyone,"" The damn police https://t.co/SDpnhyY80R"	0	0	0
15514	@SydtheSloth474 Well I mean by all means do you but not all men are like that!!!!	0	0	0
15515	@ SydtheSloth474 well, I'm telling you to do all the means, all those who do not do it !!!!	0	0	0
15516	#IHearYou After sharing 'me too', seeing all of the i hear you tweets when I was expecting more Not all men.... sincerely, Thank you	0	0	0
15517	"""I"" sincerely .... when I expected more, I was listening to you to see all the tweets shared #IHearYou everyone, thanks"	0	0	0
15518	@HYENAMISERY not all men want to give you money for bad takes!! and not all white people avoid spices, it’s just most of us	0	0	0
15519	@HYENAMISERY Everyone wants to give money to the wrong decision! And it's not just a majority of all of us avoid spicy white	0	0	0
15520	@nsilverberg I actually would love to go on a head to head debate with you to to show you not all Men are like this, you know with facts!	0	0	0
15521	In fact @nsilverberg, you know to be true, everyone is a discussion with the head to head such a thing on the show!	0	0	0
15522	Sorry Donny but not all men 'grab them by the pussy' like you do. https://t.co/ZqaknwPmKZ	0	0	0
15523	Thus, I'm sorry, but that Donny 'pussy catch everyone. https://t.co/ZqaknwPmKZ	0	0	0
15524	IT'S NOT ALL MEN, THOUGH!' yet you sit in a circle with your boys and you hear the things the say. you hear them admitting to being brutal	0	0	0
15525	"It is, however, not all people! ""However, you can hear the one sitting in a circle with their children hear them admit to you being cruelly"	0	0	0
15526	Find jarring “Not all men are trash” some of us are good” “we love you Nubian queens” just shit up 😂😂	0	0	0
15527	"Some of us like we were trash Nubia'simplemente Queen "","" good ""all men are rubbish"" Find dissonance 😂😂"	0	0	0
15528	Cfr #MeToo to the people braggin'with that 'not all men' bs: just because it doesn't concern you doesn't mean it doesn't exist -	0	0	0
15529	"Because he does not mean it does not exist, ""everyone"" see the width of the meaningful #MeToo braggin'with people -"	0	0	0
15530	If you say not all men to me you're getting blocked without discussion.	0	0	0
15531	You will say to yourself all who are locked without your discussion.	0	0	0
15532	@FanboyDoctorWho @TrilbeeReviews And there you go again, ignoring the point. You’re so worried about “not all men”… https://t.co/dRDnFGbb7m	0	0	0
15533	"@FanboyDoctorWho @TrilbeeReviews you ignore that and go back there. You are so ""everyone"" concerned ... https://t.co/dRDnFGbb7m"	0	0	0
15534	Cis white man, a huge 'advocate' for women's rights when it gives them an excuse to be racist, urges you it's 'not all men !!' #Weinstein	0	0	0
15535	"Caucasian CIS, a giant of a woman's right to ""defense"" is not an excuse for when they get to the racist stimulus ""Everyone!"" #Weinstein"	0	0	0
15536	This is how you support women. 'Not all men' doesn't cut it. Be better. https://t.co/hv2GPN1lmb	0	0	0
15537	"How to support women here. Not ""everyone"" Cut it out. The better. https://t.co/hv2GPN1lmb"	0	0	0
15538	@JoshuaCallen @DropThe_Mic not all men are bad, but you certainly are	0	0	0
15539	@JoshuaCallen @DropThe_Mic all people are bad, but they certainly	0	0	0
15540	2015 me: men are trash Men: not all men! Me: ofc not :3 2017 me: men are trash Men: not all men! Me: you heard what I said	0	0	0
15541	2015: Everyone is my garbage man! Or: OFC NO: 3 or 2017: A man is a man rejects all people! I: You heard what I said	0	0	0
15542	@slayerofmuslims @A_Silent_Child @Renee5445 You presumably go along with the ‘not all men’ narrative. It’s the same premise.	0	0	0
15543	"@slayerofmuslims @A_Silent_Child @ Renee5445 with stories about the possibility of ""everyone."" This is the same premise."	0	0	0
15544	@realDonaldTrump Um, thankfully unlike you not all men are twisted sexual predators.	0	0	0
15545	@realDonaldTrump negative Fortunately, a man unlike any twisted sex offenders.	0	0	0
15546	@KirstyStricklan @AbiWilks true but not all men are the same and i hope you make the distinction that its not all men	0	0	0
15547	@AbiWilks @KirstyStricklan fact, but not everyone is equal, I want to tell everyone	0	0	0
15548	Rated you 1 star. I will every damn day. Made honest comments about your attitude. Not all men rape. Get help. Not cool. Not cool.	0	0	0
15549	1 stars. I will do all the work of fucking. Was honest feedback about their attitude. All men rape. This will help to obtain. Do not cool. Do not cool.	0	0	0
15550	@AbiWilks you just contradicted yourself. not all men, not even a few.	0	0	0
15551	You just contradict yourself @AbiWilks. Everyone, not even a couple.	0	0	0
15552	Everyone whose first reaction to the trials/Senate inquiry is to jump to UST's defense, you are no better than the 'not all men' crowd.	0	0	0
15553	"Everyone is the first reaction to the tests / studies of the Senate is to better """" Everyone go to the defense of the TEU more than the crowd."	0	0	0
15554	Some of you are so quick to say “not me!” Or “not all men” but you don’t want to call out your homeboys for this behavior?	0	0	0
15555	"Some of you are not too soon to say ""NO!"" Or ""everyone"" but they do not want to call your friend on this issue?"	0	0	0
15556	@kauliflowr oh god, I can imagine that you’ll get even more men talking to you about some “not all men” “not me” bullshit 😤	0	0	0
15557	"Oh my God @kauliflowr, I said, ""everyone"" crap ""but"" the more people that can not imagine talking about 😤"	0	0	0
15558	@TheHub_87 ...hits you with the “NOT ALL MEN!” OF COURSE there were coflicted Christians, but those who self -ident… https://t.co/pNzvSXAcS5	0	0	0
15559	"@ TheHub_87 ... hit ""Everybody!"" Of course, Christians coflicted but one person -ident ... https://t.co/pNzvSXAcS5"	0	0	0
15560	@AthanKalos Not all men, I'm generalising, but you get the idea.	0	0	0
15561	Everyone @AthanKalos, and I generalize, but you get the idea.	0	0	0
15562	Hey boys instead of saying 'not all men' how bout you just ya know stop raping us	0	0	0
15563	"Instead of talking about how ""everyone"" guys stop fighting one violation we know"	0	0	0
15564	Not All Men Cheat. Good morning to all the good Men out there... You guys are the real MVPs	0	0	0
15565	Everyone cheats. Hello to everyone out ... You are a true MVP	0	0	0
15566	someone: not all men - me: yes, you are right. lee everret would not do this	0	0	0
15567	From all the people - or: Yeah, you're right. Not read Everret	0	0	0
15568	@nyvic26 And 4. I was calling you the sexist. Obviously. It applies to YOU. Don’t not all men me when you can’t eve… https://t.co/ZKePJasmB1	0	0	0
15569	Nyvic26 4. The @ I told the man. obviously. It will apply to you. I can not do when all the people ... https://t.co/ZKePJasmB1 Eve	0	0	0
15570	@_nishya @dabbytorres You have to understand that not all men were raised the right way and you have to protect you… https://t.co/sxDUjHCI5J	0	0	0
15571	@_nishya you have to understand that every person is standing in the right way you need to protect @dabbytorres ... https://t.co/sxDUjHCI5J	0	0	0
15572	niggas get crafty with diff ways of saying “women do it too” or not all men. any variation will get you blocked, but the effort is funny.	0	0	0
15573	"DIFF niggas how to sneak to tell whether all ""women also."" All changes are fixed, but the effort is fun."	0	0	0
15574	@1Lovee_GiAna Not ALL men. I know some great men. Unfortunately we just got frogs instead of kings. If you need to… https://t.co/4UrjatyL66	0	0	0
15575	Not 1Lovee_GiAna @ all. I know some of the big names. Unfortunately, we only king of frogs instead. If you need ... https://t.co/4UrjatyL66	0	0	0
15576	@RMAjayi Take your time. Find your peace and grow in it. Not all men are like that, you deserve better.	0	0	0
15577	Take your time @RMAjayi. Find and grow its own peace. Everyone is like that, you have a better value.	0	0	0
15578	@MagicaHalfNegro Ty Davis did you just Not All Men me	0	0	0
15579	@MagicaHalfNegro Tai Davis was not all the people to me,	0	0	0
15580	@Even_Kate @AdvicePol @JulianAssange No because not all men buy into those labels. You don’t get to decide what som… https://t.co/BMDGBy3vvj	0	0	0
15581	@Even_Kate @AdvicePol @JulianAssange Not because everyone is to buy the label. You can not decide som ... https://t.co/BMDGBy3vvj	0	0	0
15582	@Nataya Not all men are animals. You Libs want muslims to come over still? Better pick a side.	0	0	0
15583	@Nataya all people are animals. Muslims and libs do not yet won? We recommend that you choose a side.	0	0	0
15584	One man can teach you that not all men are the same ❤️😍🔐 https://t.co/ljbq9nOpUa	0	0	0
15585	One person everyone can teach the same https://t.co/ljbq9nOpUa ❤️😍🔐	0	0	0
15586	Neter Sesen Book 2 Verses 61 -62: Tehuti: 'Do not all men have a mind?' Sesen: ' Be cautious what you say, for I... https://t.co/k5Rz1ym2Zt	0	0	0
15587	"Neter Sesen book verses 61-62 February: Tehuti this: ""Everyone has the heart Sesen:"" I am because you are not careful what you say ... https://t.co/k5Rz1ym2Zt"	0	0	0
15588	@partyxhero @punished_slav Not all men are godless heathens with no morals or values. I know that might be hard for you to understand.	0	0	0
15589	@partyxhero @punished_slav an infidel everyone without God, without morals or values. I know it may be difficult for you to understand.	0	0	0
15590	@ShaquillyaG You are very brave to tell your story. I promise you not all men are monsters. ❤️	0	0	0
15591	@ Extremely brave ShaquillyaG're is the story. I promise to all those monsters. ❤️	0	0	0
15592	Not all men care about how sexy you are.Some men wait to hear what you say. Most men fall for ignorance.Real men praise intelligence.	0	0	0
15593	Everyone has heard a man say that he is concerned about waiting are.Some sexy way. Most men are men love praise ignorance.Real information.	0	0	0
15594	@ThatSableGuy The movement is good, the underlying negativity behind not all men is stupid and bad.. but posts defaming all men is also bad	0	0	0
15595	@ThatSableGuy movement denied stupid and wrong ... but behind all those bad as everyone defamatory messages, good	0	0	0
15596	Un ejemplo de how stupid some people look saying not all men	0	0	0
15597	Some examples of how stupid it seems not everyone	0	0	0
15598	@DanielleMuscato Everything i would've have done even without the curfew, which is really stupid not all men are dangerous	0	0	0
15599	Would have made all men are not dangerous really stupid prohibited without the passage @DanielleMuscato anything,	0	0	0
15600	@albcontact yes, chaque chose a son temp. not all men for today are trash except the stupid ones	0	0	0
15601	For content @albcontact chose each temperature son. Today, everyone is an animal and is excluded waste	0	0	0
15602	Sub or not all men are weak & stupid for me be useful and keep fetching my clips @ https://t.co/bQ2h7877nr… https://t.co/xHYKoHgHyN	0	0	0
15603	Weak, all those who keep my clip to bring assistance to sub-whether fool or the @ https: //t.co/bQ2h7877nr ​​... https://t.co/xHYKoHgHyN	0	0	0
15604	Not all men are thirsty 🤤 for pussy 😻 💦 that's how some niggas CATCH shit 😷 slangin it 🍆 everywhere. Hey that's just me, I'm picky 😏🤷🏾‍♂️	0	0	0
