id	text	HS	TR	AG
17249	@CFTreyNada You want me to want to be labeled as a woman beater for the rest of his life for some crazy skank who is pissed off ... https://t.co/d3ixX7FkgX	1	0	0
17250	@BarbraStreisand @HillaryClinton Why any DECENT woman would think this skank should be 1st female potus is beyond m… https://t.co/BYZMc7tdiz	1	1	0
17251	More decent woman would not be seen mop POTUS must first woman. Why are beyond @BarbraStreisand @HillaryClinton m ... https://t.co/BYZMc7tdiz	1	1	0
17252	@BarbraStreisand @HillaryClinton Why no decent woman would know this must be skank first female potus is beyond m ... https://t.co/BYZMc7tdiz	1	1	0
17253	If u walk away from a down ass woman for a skank then u deserve what u get. U can’t turn a how into a house wife so… https://t.co/XteHNt3pa0	1	0	0
17254	You leave a woman in the ass with a rag and then u are worth what you get. https://t.co/XteHNt3pa0 If U can not convert the shape of a housewife ...	1	0	0
17255	If you walk away from a woman in the ass by a skank then u deserve what you get. U can not convert a shape to a housewife so ... https://t.co/XteHNt3pa0	1	0	0
17256	*In class today* *Girl next to me* 'I hate how every girl dressed like a skank for Halloween' *Guy in front of me turns* 'IT WAS AMAZING	1	0	0
17257	* * * * Today in the class of girls was incredible, something I have next to me - all women wearing Halloween dressed as a slut in front of him - what a hate	1	0	0
17258	* In today's class * * * girl next to me 'I hate how every girl dressed for Halloween as a skank' * guy in front of me becomes * 'It was amazing	1	0	0
17259	Some absolute skank of a girl out there trying to cause trouble. Not happening love.. I show my girl every message a girl sends me	1	1	0
17260	Some of the girls never try to cause problems around the mop. Not true love ... show all messages you send my daughter to a woman to me	1	1	0
17261	Some absolute skank of a girl around trying to cause problems. No true love .. show my girl every message you send me a girl	1	1	0
17262	@Imperator_Rex3 @ThinBlueLR The girl is late on her house payment. Quick buck for the skank.	1	1	0
17263	Imperator_Rex3 @ThinBlueLR @ it remains in your house payments. Mop quick money.	1	1	0
17264	@ Imperator_Rex3 @ThinBlueLR She lingers on your house payment. quick cash for skank.	1	1	0
17265	@chelseahandler I like it! I'm 100% sure you are an irrelevant skank who's granddad was a #Nazi #Correct? Nope th… https://t.co/E0WWs6tEwo	1	1	0
17266	Like I @chelseahandler! I Who will mop grandfather was not a 100% sure is related #Nazi #Correct? NOP https://t.co/E0WWs6tEwo e ...	1	1	0
17267	@chelseahandler I like! I'm 100% sure it's an irrelevant skank who is the grandfather was a #Correct #Nazi? Nop e ... https://t.co/E0WWs6tEwo	1	1	0
17268	@LoveHipHopVH1 Musika you are a awful person. You or Skank want to be ugly ho I don't know what the fuck you're wearing #LHHHReunion	1	1	0
17269	LoveHipHopVH1 Musika @ You are a horrible person. Mop or you want to replace you might call ugly and use #LHHHReunion	1	1	0
17270	@ LoveHipHopVH1 Musika you are a horrible person. Skank you or wants to be ugly ho do not know what the fuck are you using #LHHHReunion	1	1	0
17271	You are a LIAR and a FLOP, you skank hoe! Even Netflix doesn't want you LMAO https://t.co/LsSzhdO4kl	1	1	0
17272	You are a liar flop - Okay hoe! Netflix does not even LMAO https://t.co/LsSzhdO4kl	1	1	0
17273	You're a liar and a flop, Skank Hoe! Even Netflix does not want LMAO https://t.co/LsSzhdO4kl	1	1	0
17274	first words i hear from another human today: 'shut up you skank ass whore,' world: 1 mik: 0	1	1	0
17275	"I heard someone today, the first word: ""Got bad ass up, world, Mike 1:00"	1	1	0
17276	The first words I hear from another human being today: 'Shut up Skank ass bitch,' world: 1 mik: 0	1	1	0
17277	WHACKS AGAIN. 'Bitch, no the fuck you don't you damn skank.'	1	1	0
17278	"NEW beaten. ""The two years, not a curse not a whore - right."	1	1	0
17279	NEW whacks. 'Bitch, no fucking skank do not curse them.'	1	1	0
17280	@AnnieB117 @Alyssa_Milano Why would you call a “feminist” who does lesbian vampire porn a “skank”?🤷🏻‍♂️#MAGA🇺🇸… https://t.co/SFYJdoDxGW	1	1	0
17281	"@ AnnieB117 @Alyssa_Milano why ""slut"", ""feminists"" invokes the lesbian vampire porn? 🤷🏻♂️ # MAGA🇺🇸 ... https://t.co/SFYJdoDxGW"	1	1	0
17282	"@ AnnieB117 @Alyssa_Milano Why call a ""feminist"" porn lesbian vampire makes a 'skank ""? 🤷🏻♂️ # MAGA🇺🇸 ... https://t.co/SFYJdoDxGW"	1	1	0
17283	@AmericanHotLips @DHSgov @FBI @Alyssa_Milano Skank you are already in the streets. Make my money whore.	1	1	1
17284	@AmericanHotLips already in the street @DHSgov @FBI @Alyssa_Milano - Okay. The money my cubs.	1	1	1
17285	@AmericanHotLips @DHSgov @FBI @Alyssa_Milano Skank already on the streets. Make my money bitch.	1	1	1
17286	@KatrinaPierson You're a skank. You are more skilled at shoplifting than trying to be witty.	1	1	0
17287	@ KatrinaPierson're rag. You are trying to be more proficient steal sensible efforts.	1	1	0
17288	@KatrinaPierson're a skank. You are more adept at stealing trying to be witty.	1	1	0
17289	Fuck you, you fuckin skank WHAT DID YOU SAY!? I said I can’t wait to own a fishing tank!	1	1	0
17290	Fuck did you say what are you fucking slut? I could not wait to have a fish tank!	1	1	0
17291	Fuck you, fuck skank What did you say!? I said I can not wait to have a fish tank!	1	1	0
17292	@Onlyyaelin_ @_celesstee So you just want money skank	1	1	0
17293	@_celesstee @Onlyyaelin_ So you want a rag money	1	1	0
17294	@_celesstee @Onlyyaelin_ So what you want is money skank	1	1	0
17295	@lgmaterna @latimes @Pegkel Hey American skank are you illiterate?	1	1	0
17296	@lgmaterna @latimes @Pegkel Night - Okay US illiterate?	1	1	0
17297	@lgmaterna @latimes @Pegkel Hey skank US are illiterate?	1	1	0
17298	@AntiRecords @LidoPimienta @epitaphrecords @EpitaphEurope But you probably mind the white guys, you racist, anti -white skank!	1	1	0
17299	@AntiRecords @LidoPimienta @epitaphrecords @EpitaphEurope but possibly white male, racism, anti-imports of white rags!	1	1	0
17300	@AntiRecords @LidoPimienta @epitaphrecords @EpitaphEurope But it is likely that imports the white men, racist, anti -white skank!	1	1	0
17301	@MediaJuggernaut @deoppressolibe2 Omg! Megyn is a skank. You have that right.	1	1	0
17302	@MediaJuggernaut @ deoppressolibe2 OMG! Megyn is a slut. You have that right.	1	1	0
17303	@MediaJuggernaut @ deoppressolibe2 OMG! Megyn is a skank. You have that right.	1	1	0
17304	@asr1018 @M_pritchh @angela_idalia Hey skank you wanna take a huge step back before we have to get everyone on your… https://t.co/U3zSojqdvG	1	1	1
17305	Hi @ Asr1018 @M_pritchh before you ... you can get everyone in https://t.co/U3zSojqdvG @angela_idalia - Okay, I will take a huge step back	1	1	1
17306	Hey @ Asr1018 @M_pritchh @angela_idalia Skank I would like to take a huge step back before having to get everyone in your ... https://t.co/U3zSojqdvG	1	1	1
17307	Laying in my bed telling me not to suck your cock cause it smelled... we know why.. it was up some skanks arse before you came to mine	1	0	0
17308	She was in my bed Why some years before in the smell ... we know ... told him not to suck dick	1	0	0
17309	In my bed, she told me not to suck cock smelled ... because we know why .. it was up some ass sluts before coming to mine	1	0	0
17310	@AnnCoulter @trumps_feed Absolute skank you are	1	1	0
17311	@AnnCoulter @trumps_feed a never-knew	1	1	0
17312	@AnnCoulter @trumps_feed is absolute Skank	1	1	0
17313	@Angeleyez_17 @beelvia @SenSanders Slut. Whore. Floozy. Harlot. Skank. Pick whatever word you want, and keep the sa… https://t.co/cLpUl32uDP	1	1	0
17314	@ Angeleyez_17 @beelvia @SenSanders bad. Female dogs. bitch. prostitute. - Okay. To select the word you want to keep his ... https://t.co/cLpUl32uDP	1	1	0
17315	@ Angeleyez_17 @beelvia @SenSanders bitch. Bitch. Slut. Harlot. Skank. Choose any word you want, and keep sa ... https://t.co/cLpUl32uDP	1	1	0
17316	ATTN: JOY REID. YOU 'AWFUL WOMAN' ARE A COMPLETE SKANK. YOU DISGUST EVERYONE. YOU ARE MARKED. YOU FILTHY IDIOT!!!	1	1	1
17317	"Caution: REID JOY. You are ""a complete slut scary woman loathing of all. You are the goal. He fools! Yucky"	1	1	1
17318	Caution: REID JOY. YOU 'horrible woman' are a complete SKANK. Everyone will disgust. YOU are marked. IDIOT !!! yucky	1	1	1
17319	@DonnaWR8 @realDonaldTrump You are a skank	1	1	0
17320	@ DonnaWR8 @realDonaldTrump slut to you	1	1	0
17321	@ DonnaWR8 @realDonaldTrump You are a skank	1	1	0
17322	@WGladstone Maybe this is what you wanted: “What a gross skank! Ever hear of a pocket?” Better? 😘	1	1	0
17323	"@WGladstone probably what he wanted ""a total slut is contained in your pocket. What?"" Better? 😘"	1	1	0
17324	"@WGladstone Perhaps this is what he wanted: ""What a gross skank! Has Heard talk of a pocket? ""Better? 😘"	1	1	0
17325	@IvankaTrump Go away skank. Go back to Pluto, or wherever in hell you came from. #AlertTheDayCareStaff #FlushTheToilet	1	1	1
17326	MOP will @IvankaTrump. Pluto over, or where he came from hell. #AlertTheDayCareStaff #FlushTheToilet	1	1	1
17327	Skank @IvankaTrump Go away. Back to Pluto, or wherever in hell he came from. #AlertTheDayCareStaff #FlushTheToilet	1	1	1
17328	@ShirlsAdams @WendellPierce Give it a rest, you fugly skank.	1	1	0
17329	@ShirlsAdams @WendellPierce the rest it - ugly that right.	1	1	0
17330	@ShirlsAdams @WendellPierce Give it a rest, that fugly Skank.	1	1	0
17331	@HillaryClinton Why don’t you crawl back in your hole skank	1	1	1
17332	Why crawl back in your hole you @HillaryClinton slut	1	1	1
17333	@HillaryClinton Why do not you crawl back in your hole skank	1	1	1
17334	WHO.. ARE. YOOUU? This is not mario kart. You are no princess peach. Get your skank ass up out my lane or I take you off the goddamn road.	1	1	1
17335	who. YOOUU? This is not Mario Cart. You're fishing princess. Slut ass my way or get out of the damn road.	1	1	1
17336	WHO. YOOUU? This is not Mario Kart. You're not a princess peach. Skank your ass up my lane or take you out of the damn road.	1	1	1
17337	@lsarsour STFU YOU SKANK!! U want this to happen.	1	1	1
17338	STFU you! U slut wants to do.	1	1	1
17339	STFU @lsarsour YOU SKANK !! U want this to happen.	1	1	1
17340	@anettarzc1791 It should cost you more for being a dirty skank!	1	1	1
17341	Anettarzc1791 need more money to the @ dirty slut!	1	1	1
17342	@ Anettarzc1791 should cost more for being a dirty skank!	1	1	1
17343	Geez, should have expect the unexpected. I just happen to forget to foresee what a mouth of skank you have.	1	1	1
17344	Oops, you have to expect yegichieul. What you will forget what to expect slut mouth you.	1	1	1
17345	Oops, you should have to expect the unexpected. What happens is you forget to anticipate what a skank mouth you have.	1	1	1
17346	@GingerResists @realDonaldTrump And you voted for Killary the Skank ?	1	1	0
17347	Killary - @GingerResists by the thought @realDonaldTrump and vote?	1	1	0
17348	@GingerResists @realDonaldTrump and voted by the Killary Skank?	1	1	0
17349	@NivenJ1 @IvankaTrump You must be one of those bottom feeders we warn each other about...sewage spewing skank... Ve… https://t.co/AuYvTGMKim	1	1	0
17350	@ NivenJ1 @IvankaTrump One of the groundfish should warn each other wastewater puke ... slut ... go ... https://t.co/AuYvTGMKim	1	1	0
17351	@ NivenJ1 @IvankaTrump must be one of the bottom feeders warn each other about sewage ... puking skank ... Go ... https://t.co/AuYvTGMKim	1	1	0
17352	@DrewMikePodcast It kinda sounds like you run a house of skank over there. Mags stinks 😷 and dogs getting into the Halloween candy.	1	1	0
17353	It's a bit like @DrewMikePodcast - house sounds okay egeyi operations. Dog and magazines to get the smell 😷 Halloween candy.	1	1	0
17354	It's a little @DrewMikePodcast sounds like a home run Skank there. 😷 stinks magazines and dogs that get in the Halloween candy.	1	1	0
17355	Darla you trifling skank! #QueenSugar	1	1	0
17356	It differs little slut! #QueenSugar	1	1	0
17357	Darla insignificant that skank! #QueenSugar	1	1	0
17358	@dlh8 @BarackObama Talk about NYers like that AFTER you've survived 9/11. Until then shut the fuck up. You are a nasty skank.	1	1	1
17359	@ Dlh8 @BarackObama torque Nyers survived after 9/11. Exit mouth until then. You are a dirty rag.	1	1	1
17360	@ Dlh8 @BarackObama Talk about Nyers and survived after 9/11. Until then shut your mouth. You are a nasty skank.	1	1	1
17361	@ekhatami Die in a fire you fucking skank.	1	1	1
17362	Slut whore to die in a fire @ekhatami.	1	1	1
17363	@ekhatami die in a fire that fucking skank.	1	1	1
17364	@manleygeddes2 Did you finally dump that annoying skank? You should give Erin another go	1	1	0
17365	Manleygeddes2 @ you finally dump mop boring? Erin should also provide another try	1	1	0
17366	@ Manleygeddes2 you finally dump that annoying skank? Erin should give it another try	1	1	0
17367	@bea14_x @KSIOlajidebt Oh wow what a ugly skank you are	1	1	0
17368	@ Bea14_x @KSIOlajidebt Oh wow, you're ugly slut	1	1	0
17369	@ Bea14_x @KSIOlajidebt Oh wow, you're ugly skank	1	1	0
17370	@Aayisha89 @Damtastik @Xochitl__ You're a liar let the vibe catch anyone of you and you're bussin a skank, you lot… https://t.co/kNo5pLO5VJ	1	1	0
17371	Liar __ Aayisha89 @Damtastik @Xochitl @, you can do a lot https://t.co/kNo5pLO5VJ bussin capture any environment and mop ...	1	1	0
17372	@ Aayisha89 @Damtastik @Xochitl__'re a liar let you capture any environment and are bussin one skank that much ... https://t.co/kNo5pLO5VJ	1	1	0
17373	@Guinz Stupid Skank !	1	1	0
17374	@Guinz - Okay idiot!	1	1	0
17375	@Guinz stupid Skank!	1	1	0
17376	@chelseahandler He’s gonna win in 2020 too you stupid nasty skank !	1	1	0
17377	@chelseahandler he will win too stupid slut offensive in 2020!	1	1	0
17378	@chelseahandler He will win in 2020 too stupid nasty skank!	1	1	0
